order_id,order_date,city,state,category,quantity,payment_mode,delivery_type,unit_price,discount_percent,final_price,order_value,delivery_days,customer_rating,is_returned,profit
117446,2025-12-28,Pune,Maharashtra,Flowering Plant,2,COD,Express,689,10.0,620.1,1240.2,2,4.3,No,430.24
117447,2025-08-27,Indore,Madhya Pradesh,Pot,2,COD,Standard,325,5.0,308.75,617.5,7,3.5,Yes,99.44
117448,2023-11-26,Pune,Maharashtra,Tool,3,COD,Standard,432,0.0,432.0,1296.0,8,4.4,No,281.9
117449,2023-04-26,Jaipur,Rajasthan,Succulent,2,Card,Standard,323,15.0,274.55,549.1,7,3.9,No,104.93
117450,2023-11-19,Hyderabad,Telangana,Pot,1,COD,Express,369,20.0,295.2,295.2,2,3.7,No,66.57
117451,2024-07-16,Nagpur,Maharashtra,Indoor Plant,4,COD,Standard,447,5.0,424.65,1698.6,6,3.3,No,519.85
117452,2023-08-17,Chennai,Tamil Nadu,Flowering Plant,4,COD,Standard,667,25.0,500.25,2001.0,6,4.8,No,453.56
117453,2023-12-26,Bengaluru,Karnataka,Outdoor Plant,1,COD,Standard,483,5.0,458.84999999999997,458.84999999999997,8,4.2,No,158.46
117454,2025-10-25,Hyderabad,Telangana,Flowering Plant,2,UPI,Express,675,10.0,607.5,1215.0,2,4.1,Yes,364.96
117455,2023-01-28,Hyderabad,Telangana,Outdoor Plant,2,UPI,Standard,468,10.0,421.2,842.4,5,3.7,No,155.86
117456,2025-05-18,Jaipur,Rajasthan,Tool,4,UPI,Standard,400,15.0,340.0,1360.0,8,4.1,Yes,471.39
117457,2023-01-28,Bengaluru,Karnataka,Outdoor Plant,1,COD,Standard,469,10.0,422.1,422.1,3,3.1,No,69.6
117458,2025-01-13,Hyderabad,Telangana,Pot,1,Card,Standard,389,5.0,369.54999999999995,369.54999999999995,3,4.8,No,115.78
117459,2024-08-02,Bengaluru,Karnataka,Soil & Fertilizer,4,Card,Standard,348,25.0,261.0,1044.0,3,3.0,Yes,171.77
117460,2024-03-26,Bengaluru,Karnataka,Succulent,3,COD,Express,284,10.0,255.6,766.8,2,3.1,No,132.32
117461,2024-03-08,Indore,Madhya Pradesh,Succulent,4,COD,Standard,343,0.0,343.0,1372.0,5,,No,224.73
117462,2024-01-09,Hyderabad,Telangana,Soil & Fertilizer,3,COD,Express,342,10.0,307.8,923.4000000000001,3,2.9,No,273.36
117463,2024-03-10,Bhopal,Madhya Pradesh,Pot,3,COD,Express,410,10.0,369.0,1107.0,1,4.7,No,327.71
117464,2023-08-06,Hyderabad,Telangana,Indoor Plant,3,UPI,Express,385,0.0,385.0,1155.0,1,4.2,No,377.83
117465,2025-08-05,Indore,Madhya Pradesh,Outdoor Plant,4,UPI,Standard,597,15.0,507.45,2029.8,4,3.6,No,520.54
117466,2023-12-15,Delhi,Delhi,Soil & Fertilizer,1,COD,Standard,291,10.0,261.90000000000003,261.90000000000003,8,4.9,No,60.26
117467,2025-02-26,Jaipur,Rajasthan,Succulent,1,COD,Standard,313,0.0,313.0,313.0,4,3.8,No,59.13
117468,2023-01-26,Mumbai,Maharashtra,Flowering Plant,1,UPI,Standard,615,5.0,584.25,584.25,5,4.5,No,89.76
117469,2025-12-07,Hyderabad,Telangana,Indoor Plant,4,COD,Standard,474,10.0,426.6,1706.4,8,4.0,No,475.11
117470,2025-05-08,Pune,Maharashtra,Pot,4,Card,Standard,407,20.0,325.6,1302.4,4,3.5,No,354.01
117471,2024-01-05,Indore,Madhya Pradesh,Indoor Plant,2,UPI,Standard,485,10.0,436.5,873.0,3,3.9,No,133.71
117472,2025-11-03,Chennai,Tamil Nadu,Tool,4,COD,Standard,490,25.0,367.5,1470.0,8,2.8,No,343.08
117473,2025-06-02,Hyderabad,Telangana,Tool,1,COD,Express,535,15.0,454.75,454.75,3,4.6,No,129.44
117474,2023-10-06,Delhi,Delhi,Succulent,2,Card,Standard,325,15.0,276.25,552.5,4,4.3,No,109.58
117475,2023-12-07,Mumbai,Maharashtra,Soil & Fertilizer,4,UPI,Standard,251,15.0,213.35,853.4,6,4.2,No,154.47
117476,2024-08-29,Nagpur,Maharashtra,Tool,4,UPI,Express,506,15.0,430.09999999999997,1720.3999999999999,3,3.9,No,484.17
117477,2025-11-14,Nagpur,Maharashtra,Tool,4,COD,Standard,529,10.0,476.1,1904.4,5,4.9,Yes,612.7
117478,2024-06-12,Nagpur,Maharashtra,Tool,2,COD,Standard,419,10.0,377.1,754.2,5,3.4,No,185.59
117479,2024-03-01,Nagpur,Maharashtra,Pot,2,UPI,Standard,405,5.0,384.75,769.5,3,,No,225.65
117480,2023-01-29,Indore,Madhya Pradesh,Succulent,3,UPI,Express,369,10.0,332.1,996.3000000000001,2,3.6,No,316.81
117481,2025-08-13,Hyderabad,Telangana,Outdoor Plant,2,COD,Standard,463,15.0,393.55,787.1,3,5.0,No,235.27
117482,2023-11-19,Bhopal,Madhya Pradesh,Tool,1,COD,Standard,479,5.0,455.04999999999995,455.04999999999995,7,3.5,No,153.53
117483,2023-11-09,Jaipur,Rajasthan,Tool,1,COD,Standard,414,5.0,393.29999999999995,393.29999999999995,3,4.6,No,62.38
117484,2024-08-06,Mumbai,Maharashtra,Tool,4,UPI,Express,415,0.0,415.0,1660.0,2,3.4,No,564.39
117485,2025-01-31,Mumbai,Maharashtra,Indoor Plant,1,COD,Standard,374,0.0,374.0,374.0,7,3.7,No,125.0
117486,2023-10-22,Jaipur,Rajasthan,Soil & Fertilizer,1,UPI,Standard,310,25.0,232.5,232.5,5,3.6,No,79.15
117487,2024-10-17,Jaipur,Rajasthan,Outdoor Plant,1,COD,Standard,526,25.0,394.5,394.5,3,4.7,No,128.23
117488,2025-02-24,Bhopal,Madhya Pradesh,Flowering Plant,1,UPI,Standard,593,0.0,593.0,593.0,4,4.4,No,145.22
117489,2023-08-11,Pune,Maharashtra,Outdoor Plant,2,COD,Standard,598,20.0,478.40000000000003,956.8000000000001,4,3.8,No,169.18
117490,2023-03-16,Jaipur,Rajasthan,Indoor Plant,1,COD,Standard,416,5.0,395.2,395.2,3,3.4,No,131.76
117491,2023-04-12,Pune,Maharashtra,Flowering Plant,4,COD,Express,580,10.0,522.0,2088.0,3,,No,463.21
117492,2025-06-03,Nagpur,Maharashtra,Succulent,2,COD,Express,392,10.0,352.8,705.6,3,4.4,No,243.55
117493,2023-06-22,Nagpur,Maharashtra,Soil & Fertilizer,3,UPI,Express,258,15.0,219.29999999999998,657.9,3,3.9,No,135.49
117494,2025-10-24,Pune,Maharashtra,Flowering Plant,1,COD,Standard,684,15.0,581.4,581.4,4,3.6,No,140.97
117495,2024-01-30,Hyderabad,Telangana,Indoor Plant,3,Card,Standard,379,5.0,360.05,1080.15,4,5.0,No,300.12
117496,2025-04-12,Bhopal,Madhya Pradesh,Tool,3,UPI,Standard,529,5.0,502.54999999999995,1507.6499999999999,7,3.3,No,321.05
117497,2025-09-30,Bhopal,Madhya Pradesh,Pot,4,COD,Standard,382,5.0,362.9,1451.6,4,3.8,No,483.18
117498,2023-06-16,Nagpur,Maharashtra,Flowering Plant,3,UPI,Express,681,25.0,510.75,1532.25,3,3.5,No,230.6
117499,2023-10-27,Mumbai,Maharashtra,Succulent,1,Card,Express,294,0.0,294.0,294.0,1,4.2,No,82.64
117500,2023-04-28,Jaipur,Rajasthan,Flowering Plant,4,Card,Express,617,15.0,524.4499999999999,2097.7999999999997,3,3.3,No,444.87
117501,2024-05-26,Nagpur,Maharashtra,Soil & Fertilizer,4,Card,Standard,342,10.0,307.8,1231.2,3,4.3,No,223.59
117502,2024-09-03,Nagpur,Maharashtra,Outdoor Plant,2,Card,Standard,573,15.0,487.05,974.1,6,2.9,No,318.57
117503,2023-06-08,Delhi,Delhi,Pot,4,COD,Express,394,5.0,374.29999999999995,1497.1999999999998,3,,No,445.68
117504,2025-11-27,Nagpur,Maharashtra,Indoor Plant,3,COD,Standard,439,0.0,439.0,1317.0,8,4.7,No,309.11
117505,2024-04-07,Nagpur,Maharashtra,Pot,1,UPI,Express,406,20.0,324.8,324.8,2,3.9,Yes,109.5
117506,2023-04-14,Mumbai,Maharashtra,Outdoor Plant,2,UPI,Standard,493,0.0,493.0,986.0,6,3.2,No,200.16
117507,2025-09-08,Pune,Maharashtra,Tool,3,COD,Express,477,20.0,381.6,1144.8000000000002,2,4.4,No,241.2
117508,2023-09-07,Chennai,Tamil Nadu,Pot,4,COD,Express,321,10.0,288.90000000000003,1155.6000000000001,2,2.7,No,247.58
117509,2025-11-02,Nagpur,Maharashtra,Tool,1,Card,Standard,527,15.0,447.95,447.95,8,4.4,No,105.5
117510,2024-07-20,Pune,Maharashtra,Tool,4,Card,Standard,519,5.0,493.04999999999995,1972.1999999999998,3,3.3,No,448.67
117511,2024-08-19,Pune,Maharashtra,Outdoor Plant,2,COD,Express,541,15.0,459.84999999999997,919.6999999999999,2,2.7,No,148.99
117512,2024-09-12,Bengaluru,Karnataka,Soil & Fertilizer,2,COD,Express,220,20.0,176.0,352.0,1,3.3,No,83.56
117513,2024-07-08,Delhi,Delhi,Flowering Plant,1,Card,Express,577,0.0,577.0,577.0,3,4.8,No,124.49
117514,2023-03-12,Indore,Madhya Pradesh,Indoor Plant,3,COD,Express,434,20.0,347.20000000000005,1041.6000000000001,1,4.8,No,338.55
117515,2025-08-13,Indore,Madhya Pradesh,Outdoor Plant,1,UPI,Express,587,10.0,528.3000000000001,528.3000000000001,3,3.2,No,177.42
117516,2025-08-30,Chennai,Tamil Nadu,Tool,3,COD,Express,514,5.0,488.29999999999995,1464.8999999999999,1,4.9,No,467.88
117517,2024-03-13,Bengaluru,Karnataka,Outdoor Plant,1,UPI,Standard,533,20.0,426.40000000000003,426.40000000000003,7,3.0,No,70.91
117518,2025-12-03,Jaipur,Rajasthan,Flowering Plant,2,COD,Standard,665,5.0,631.75,1263.5,8,4.0,No,408.44
117519,2025-11-03,Bhopal,Madhya Pradesh,Outdoor Plant,2,Card,Standard,557,20.0,445.6,891.2,8,5.0,No,213.37
117520,2023-11-10,Pune,Maharashtra,Indoor Plant,4,COD,Standard,423,5.0,401.84999999999997,1607.3999999999999,7,4.6,No,460.41
117521,2024-04-29,Chennai,Tamil Nadu,Succulent,2,UPI,Standard,334,15.0,283.9,567.8,3,4.3,No,140.9
117522,2023-06-18,Jaipur,Rajasthan,Pot,4,UPI,Standard,349,15.0,296.65,1186.6,6,4.4,No,280.26
117523,2025-06-06,Mumbai,Maharashtra,Soil & Fertilizer,2,UPI,Express,244,10.0,219.6,439.2,2,4.2,No,140.47
117524,2025-03-13,Chennai,Tamil Nadu,Soil & Fertilizer,2,COD,Standard,335,20.0,268.0,536.0,4,3.7,No,99.41
117525,2023-09-03,Indore,Madhya Pradesh,Outdoor Plant,4,UPI,Standard,583,5.0,553.85,2215.4,7,3.6,No,363.47
117526,2023-09-23,Jaipur,Rajasthan,Pot,1,COD,Express,302,20.0,241.60000000000002,241.60000000000002,2,2.6,No,77.17
117527,2025-04-28,Pune,Maharashtra,Soil & Fertilizer,1,Card,Standard,338,10.0,304.2,304.2,3,4.0,No,101.57
117528,2023-08-31,Pune,Maharashtra,Pot,1,COD,Standard,399,0.0,399.0,399.0,8,3.7,No,118.75
117529,2024-06-13,Bengaluru,Karnataka,Soil & Fertilizer,3,Card,Express,291,10.0,261.90000000000003,785.7,3,3.9,No,126.8
117530,2025-04-26,Hyderabad,Telangana,Succulent,3,UPI,Standard,392,20.0,313.6,940.8000000000001,7,2.7,No,201.36
117531,2025-09-30,Hyderabad,Telangana,Outdoor Plant,2,COD,Standard,498,5.0,473.09999999999997,946.1999999999999,4,4.3,No,206.95
117532,2023-12-08,Pune,Maharashtra,Tool,2,COD,Standard,513,15.0,436.05,872.1,3,4.4,No,147.7
117533,2025-01-29,Jaipur,Rajasthan,Indoor Plant,2,Card,Standard,419,10.0,377.1,754.2,4,2.8,No,124.78
117534,2025-03-08,Indore,Madhya Pradesh,Outdoor Plant,4,COD,Standard,509,5.0,483.54999999999995,1934.1999999999998,6,3.6,Yes,366.94
117535,2024-06-15,Pune,Maharashtra,Pot,3,UPI,Express,436,20.0,348.8,1046.4,2,4.5,No,345.92
117536,2025-05-13,Bengaluru,Karnataka,Flowering Plant,3,COD,Standard,648,10.0,583.2,1749.6000000000001,7,3.0,No,579.08
117537,2023-02-11,Delhi,Delhi,Succulent,1,Card,Express,324,15.0,275.4,275.4,1,3.8,No,87.09
117538,2024-08-21,Bengaluru,Karnataka,Indoor Plant,3,UPI,Standard,395,10.0,355.5,1066.5,6,2.4,No,231.56
117539,2023-11-02,Hyderabad,Telangana,Indoor Plant,4,Card,Standard,413,5.0,392.34999999999997,1569.3999999999999,7,4.2,No,237.73
117540,2025-03-19,Chennai,Tamil Nadu,Pot,4,Card,Standard,321,25.0,240.75,963.0,5,2.7,No,166.39
117541,2025-05-11,Pune,Maharashtra,Indoor Plant,4,UPI,Standard,473,0.0,473.0,1892.0,6,3.9,No,416.84
117542,2024-11-09,Nagpur,Maharashtra,Pot,4,COD,Standard,400,10.0,360.0,1440.0,8,3.8,No,423.59
117543,2024-12-31,Chennai,Tamil Nadu,Indoor Plant,2,COD,Express,492,0.0,492.0,984.0,3,3.6,No,270.25
117544,2024-03-16,Bhopal,Madhya Pradesh,Indoor Plant,4,COD,Express,383,0.0,383.0,1532.0,2,4.4,No,410.42
117545,2025-07-21,Indore,Madhya Pradesh,Soil & Fertilizer,1,COD,Standard,262,0.0,262.0,262.0,4,3.1,No,60.33
117546,2025-06-21,Mumbai,Maharashtra,Soil & Fertilizer,4,UPI,Standard,291,15.0,247.35,989.4,3,2.4,No,149.98
117547,2023-05-13,Bhopal,Madhya Pradesh,Pot,3,Card,Standard,347,5.0,329.65,988.9499999999999,3,3.0,No,298.39
117548,2024-12-19,Nagpur,Maharashtra,Succulent,4,COD,Express,349,10.0,314.1,1256.4,3,4.1,Yes,315.61
117549,2023-02-20,Pune,Maharashtra,Indoor Plant,1,COD,Standard,405,10.0,364.5,364.5,8,5.0,No,96.49
117550,2024-09-09,Mumbai,Maharashtra,Outdoor Plant,3,UPI,Standard,516,20.0,412.8,1238.4,4,4.9,No,341.52
117551,2024-01-27,Chennai,Tamil Nadu,Flowering Plant,3,Card,Standard,553,15.0,470.05,1410.15,5,2.7,No,245.76
117552,2024-11-26,Mumbai,Maharashtra,Soil & Fertilizer,3,COD,Standard,226,15.0,192.1,576.3,7,3.8,No,199.99
117553,2024-06-06,Chennai,Tamil Nadu,Tool,2,COD,Standard,444,25.0,333.0,666.0,6,3.6,No,108.82
117554,2024-05-22,Pune,Maharashtra,Pot,3,COD,Standard,314,10.0,282.6,847.8000000000001,3,4.7,No,281.73
117555,2023-12-20,Jaipur,Rajasthan,Indoor Plant,2,COD,Standard,355,20.0,284.0,568.0,4,2.8,No,147.25
117556,2025-05-16,Jaipur,Rajasthan,Soil & Fertilizer,4,UPI,Express,343,20.0,274.40000000000003,1097.6000000000001,1,3.3,No,362.15
117557,2025-08-30,Bengaluru,Karnataka,Succulent,1,UPI,Standard,355,20.0,284.0,284.0,7,4.2,Yes,93.71
117558,2025-08-13,Pune,Maharashtra,Soil & Fertilizer,3,Card,Standard,215,5.0,204.25,612.75,7,4.5,No,199.74
117559,2023-04-06,Jaipur,Rajasthan,Outdoor Plant,4,Card,Standard,597,20.0,477.6,1910.4,3,3.9,Yes,382.54
117560,2023-04-16,Mumbai,Maharashtra,Pot,2,Card,Express,356,10.0,320.40000000000003,640.8000000000001,1,5.0,No,210.58
117561,2024-11-08,Pune,Maharashtra,Outdoor Plant,2,UPI,Standard,497,,472.15,944.3,6,3.1,No,323.04
117562,2024-05-27,Pune,Maharashtra,Soil & Fertilizer,1,COD,Express,302,5.0,286.9,286.9,2,4.1,Yes,50.5
117563,2025-05-05,Mumbai,Maharashtra,Flowering Plant,4,COD,Standard,632,15.0,537.1999999999999,2148.7999999999997,8,4.3,No,371.61
117564,2025-02-28,Bhopal,Madhya Pradesh,Succulent,1,UPI,Standard,280,5.0,266.0,266.0,7,4.5,No,48.71
117565,2024-05-29,Chennai,Tamil Nadu,Pot,1,Card,Standard,407,5.0,386.65,386.65,6,2.5,Yes,95.93
117566,2025-06-16,Delhi,Delhi,Pot,3,UPI,Standard,351,10.0,315.90000000000003,947.7,8,4.0,No,150.93
117567,2025-12-20,Chennai,Tamil Nadu,Indoor Plant,3,Card,Express,386,5.0,366.7,1100.1,2,3.3,No,310.37
117568,2025-10-04,Jaipur,Rajasthan,Outdoor Plant,1,COD,Standard,470,5.0,446.5,446.5,3,4.2,No,122.15
117569,2025-01-06,Delhi,Delhi,Pot,3,COD,Standard,441,15.0,374.84999999999997,1124.55,4,3.4,Yes,391.05
117570,2023-10-29,Bengaluru,Karnataka,Outdoor Plant,4,UPI,Standard,498,15.0,423.3,1693.2,3,3.9,No,585.17
117571,2024-10-07,Nagpur,Maharashtra,Flowering Plant,2,Card,Standard,612,25.0,459.0,918.0,3,3.9,No,282.45
117572,2025-11-30,Mumbai,Maharashtra,Indoor Plant,2,COD,Standard,385,15.0,327.25,654.5,7,4.2,No,118.1
117573,2023-08-19,Chennai,Tamil Nadu,Tool,3,COD,Standard,548,5.0,520.6,1561.8000000000002,8,4.9,No,355.98
117574,2025-01-07,Chennai,Tamil Nadu,Flowering Plant,4,COD,Standard,640,10.0,576.0,2304.0,5,2.7,No,767.44
117575,2025-09-23,Bhopal,Madhya Pradesh,Indoor Plant,3,COD,Standard,422,10.0,379.8,1139.4,8,3.5,No,193.09
117576,2023-10-24,Pune,Maharashtra,Indoor Plant,4,COD,Express,428,5.0,406.59999999999997,1626.3999999999999,2,3.3,No,419.32
117577,2024-03-30,Hyderabad,Telangana,Outdoor Plant,2,COD,Standard,462,25.0,346.5,693.0,7,3.7,No,203.65
117578,2025-12-16,Hyderabad,Telangana,Tool,4,UPI,Standard,449,0.0,449.0,1796.0,3,3.1,No,318.07
117579,2025-07-30,Jaipur,Rajasthan,Tool,2,UPI,Standard,497,15.0,422.45,844.9,5,5.0,No,259.64
117580,2023-08-28,Hyderabad,Telangana,Soil & Fertilizer,3,UPI,Standard,337,15.0,286.45,859.3499999999999,3,3.7,No,188.44
117581,2025-12-22,Nagpur,Maharashtra,Indoor Plant,4,UPI,Standard,483,25.0,362.25,1449.0,4,4.1,No,321.43
117582,2024-07-04,Bengaluru,Karnataka,Flowering Plant,3,UPI,Express,609,25.0,456.75,1370.25,1,4.1,No,445.54
117583,2023-05-18,Nagpur,Maharashtra,Soil & Fertilizer,1,COD,Standard,331,25.0,248.25,248.25,7,5.0,No,50.36
117584,2024-03-29,Pune,Maharashtra,Flowering Plant,1,COD,Standard,651,25.0,488.25,488.25,8,4.2,Yes,98.76
117585,2024-03-18,Indore,Madhya Pradesh,Tool,3,COD,Express,508,5.0,482.59999999999997,1447.8,2,3.8,No,426.08
117586,2023-01-27,Hyderabad,Telangana,Soil & Fertilizer,2,COD,Standard,282,10.0,253.8,507.6,7,4.5,No,87.28
117587,2024-04-01,Bengaluru,Karnataka,Flowering Plant,4,COD,Standard,551,0.0,551.0,2204.0,3,4.9,No,692.39
117588,2024-11-25,Bhopal,Madhya Pradesh,Outdoor Plant,3,COD,Express,563,20.0,450.40000000000003,1351.2,1,4.8,No,346.44
117589,2024-12-10,Pune,Maharashtra,Outdoor Plant,2,COD,Standard,452,10.0,406.8,813.6,7,3.4,No,184.65
117590,2025-04-28,Delhi,Delhi,Succulent,4,UPI,Standard,370,15.0,314.5,1258.0,8,4.3,No,378.12
117591,2025-08-06,Indore,Madhya Pradesh,Tool,3,Card,Standard,486,0.0,486.0,1458.0,4,4.2,No,267.68
117592,2023-04-17,Bengaluru,Karnataka,Tool,3,Card,Express,466,0.0,466.0,1398.0,2,3.6,No,427.76
117593,2024-03-19,Bhopal,Madhya Pradesh,Pot,2,Card,Standard,393,0.0,393.0,786.0,5,5.0,No,248.43
117594,2023-02-05,Nagpur,Maharashtra,Succulent,4,UPI,Standard,332,15.0,282.2,1128.8,7,4.2,No,314.93
117595,2024-08-19,Nagpur,Maharashtra,Succulent,4,Card,Express,315,5.0,299.25,1197.0,2,3.2,No,297.09
117596,2023-06-04,Nagpur,Maharashtra,Indoor Plant,2,UPI,Standard,440,15.0,374.0,748.0,4,3.3,No,170.55
117597,2025-03-06,Nagpur,Maharashtra,Tool,3,UPI,Standard,452,,406.8,1220.4,4,4.4,No,277.28
117598,2023-09-29,Bhopal,Madhya Pradesh,Indoor Plant,2,UPI,Standard,430,0.0,430.0,860.0,8,3.2,Yes,210.95
117599,2025-09-07,Nagpur,Maharashtra,Succulent,2,COD,Standard,369,0.0,369.0,738.0,5,3.3,No,160.39
117600,2023-05-02,Bhopal,Madhya Pradesh,Pot,3,COD,Standard,375,25.0,281.25,843.75,7,3.2,No,168.2
117601,2023-05-30,Mumbai,Maharashtra,Succulent,4,COD,Standard,349,15.0,296.65,1186.6,6,3.9,No,298.11
117602,2024-12-07,Chennai,Tamil Nadu,Outdoor Plant,1,COD,Standard,481,,408.84999999999997,408.84999999999997,8,3.0,No,64.92
117603,2025-09-21,Nagpur,Maharashtra,Flowering Plant,1,UPI,Express,614,15.0,521.9,521.9,1,4.3,No,103.22
117604,2023-06-02,Chennai,Tamil Nadu,Succulent,2,Card,Standard,278,5.0,264.09999999999997,528.1999999999999,3,4.0,No,152.32
117605,2025-11-06,Indore,Madhya Pradesh,Indoor Plant,4,Card,Standard,378,0.0,378.0,1512.0,3,5.0,No,413.29
117606,2024-07-04,Jaipur,Rajasthan,Pot,3,COD,Express,318,20.0,254.4,763.2,1,,No,229.63
117607,2025-04-24,Jaipur,Rajasthan,Indoor Plant,4,Card,Standard,399,25.0,299.25,1197.0,4,4.7,No,390.93
117608,2023-10-07,Pune,Maharashtra,Tool,2,UPI,Standard,496,10.0,446.40000000000003,892.8000000000001,8,4.0,No,222.38
117609,2024-02-26,Bengaluru,Karnataka,Outdoor Plant,4,COD,Express,494,10.0,444.6,1778.4,2,4.9,Yes,427.43
117610,2025-09-19,Mumbai,Maharashtra,Tool,4,UPI,Standard,452,5.0,429.4,1717.6,7,3.2,No,552.73
117611,2025-03-14,Jaipur,Rajasthan,Soil & Fertilizer,3,COD,Express,311,0.0,311.0,933.0,3,4.7,No,225.57
117612,2023-12-21,Bengaluru,Karnataka,Indoor Plant,1,COD,Express,493,15.0,419.05,419.05,3,3.6,No,127.84
117613,2024-01-13,Bhopal,Madhya Pradesh,Tool,4,UPI,Standard,496,10.0,446.40000000000003,1785.6000000000001,7,3.4,Yes,383.94
117614,2023-03-21,Chennai,Tamil Nadu,Soil & Fertilizer,4,UPI,Express,282,25.0,211.5,846.0,3,3.6,No,286.65
117615,2025-09-14,Chennai,Tamil Nadu,Indoor Plant,1,COD,Standard,400,0.0,400.0,400.0,7,3.2,No,137.06
117616,2023-08-21,Bhopal,Madhya Pradesh,Pot,4,Card,Express,304,5.0,288.8,1155.2,3,4.5,No,342.23
117617,2023-06-03,Indore,Madhya Pradesh,Tool,4,UPI,Express,406,25.0,304.5,1218.0,3,4.8,No,370.88
117618,2025-06-25,Chennai,Tamil Nadu,Soil & Fertilizer,4,COD,Standard,328,15.0,278.8,1115.2,7,3.3,No,252.41
117619,2025-11-20,Chennai,Tamil Nadu,Pot,1,UPI,Standard,435,5.0,413.25,413.25,5,3.7,No,104.25
117620,2024-01-06,Chennai,Tamil Nadu,Indoor Plant,2,UPI,Express,434,0.0,434.0,868.0,2,3.3,No,260.77
117621,2023-11-19,Bengaluru,Karnataka,Indoor Plant,1,UPI,Express,362,0.0,362.0,362.0,2,3.4,No,94.18
117622,2023-11-28,Hyderabad,Telangana,Succulent,1,Card,Express,397,25.0,297.75,297.75,1,4.1,No,89.17
117623,2023-08-31,Delhi,Delhi,Outdoor Plant,2,COD,Standard,565,10.0,508.5,1017.0,6,4.8,No,288.35
117624,2024-03-05,Bhopal,Madhya Pradesh,Soil & Fertilizer,3,UPI,Standard,324,25.0,243.0,729.0,3,3.0,No,159.65
117625,2025-03-19,Pune,Maharashtra,Succulent,1,UPI,Standard,348,5.0,330.59999999999997,330.59999999999997,4,3.7,No,68.62
117626,2024-01-11,Jaipur,Rajasthan,Pot,4,UPI,Express,412,25.0,309.0,1236.0,1,4.0,No,393.04
117627,2023-03-22,Mumbai,Maharashtra,Succulent,3,COD,Standard,307,20.0,245.60000000000002,736.8000000000001,5,4.5,No,162.33
117628,2024-02-24,Nagpur,Maharashtra,Succulent,3,UPI,Express,298,5.0,283.09999999999997,849.3,1,4.6,No,289.9
117629,2024-04-11,Jaipur,Rajasthan,Soil & Fertilizer,2,Card,Express,260,10.0,234.0,468.0,3,3.2,No,84.24
117630,2025-12-16,Pune,Maharashtra,Indoor Plant,3,UPI,Express,426,25.0,319.5,958.5,2,3.9,Yes,309.17
117631,2025-04-08,Hyderabad,Telangana,Indoor Plant,4,Card,Standard,391,15.0,332.34999999999997,1329.3999999999999,7,3.6,No,388.06
117632,2025-03-14,Mumbai,Maharashtra,Soil & Fertilizer,3,COD,Express,324,20.0,259.2,777.5999999999999,1,4.3,No,245.58
117633,2025-12-13,Hyderabad,Telangana,Outdoor Plant,4,COD,Standard,475,15.0,403.75,1615.0,8,3.4,No,524.55
117634,2025-09-04,Bengaluru,Karnataka,Flowering Plant,2,COD,Standard,628,0.0,628.0,1256.0,5,4.9,No,287.92
117635,2023-01-04,Mumbai,Maharashtra,Flowering Plant,3,UPI,Express,573,20.0,458.40000000000003,1375.2,2,3.3,No,305.61
117636,2024-08-25,Mumbai,Maharashtra,Soil & Fertilizer,1,Card,Express,226,15.0,192.1,192.1,2,4.1,Yes,41.56
117637,2023-11-16,Jaipur,Rajasthan,Soil & Fertilizer,2,Card,Standard,285,10.0,256.5,513.0,7,,No,132.52
117638,2024-05-15,Delhi,Delhi,Succulent,2,COD,Express,323,15.0,274.55,549.1,3,5.0,No,86.73
117639,2024-07-24,Nagpur,Maharashtra,Outdoor Plant,4,UPI,Standard,494,5.0,469.29999999999995,1877.1999999999998,8,3.0,No,408.31
117640,2023-07-04,Bhopal,Madhya Pradesh,Outdoor Plant,2,Card,Standard,554,25.0,415.5,831.0,7,4.1,No,222.36
117641,2024-07-09,Bhopal,Madhya Pradesh,Pot,1,COD,Express,332,5.0,315.4,315.4,1,5.0,Yes,96.47
117642,2025-06-11,Nagpur,Maharashtra,Indoor Plant,3,UPI,Standard,360,15.0,306.0,918.0,6,3.0,No,149.99
117643,2023-02-24,Bhopal,Madhya Pradesh,Tool,3,Card,Standard,489,10.0,440.1,1320.3000000000002,5,4.2,No,256.88
117644,2025-05-12,Mumbai,Maharashtra,Soil & Fertilizer,3,Card,Standard,225,,202.5,607.5,8,3.9,No,165.39
117645,2023-03-18,Bengaluru,Karnataka,Tool,4,COD,Standard,506,5.0,480.7,1922.8,5,2.9,No,618.98
117646,2023-10-23,Mumbai,Maharashtra,Soil & Fertilizer,1,COD,Standard,243,0.0,243.0,243.0,6,,No,69.78
117647,2025-01-15,Mumbai,Maharashtra,Soil & Fertilizer,4,UPI,Standard,346,5.0,328.7,1314.8,3,4.8,No,402.02
117648,2025-06-18,Bhopal,Madhya Pradesh,Soil & Fertilizer,3,Card,Standard,247,0.0,247.0,741.0,7,3.0,No,123.64
117649,2023-02-12,Hyderabad,Telangana,Pot,3,UPI,Express,311,0.0,311.0,933.0,2,3.8,No,152.0
117650,2023-08-15,Mumbai,Maharashtra,Flowering Plant,1,UPI,Standard,672,5.0,638.4,638.4,8,,No,157.11
117651,2025-12-22,Delhi,Delhi,Outdoor Plant,4,Card,Express,513,15.0,436.05,1744.2,2,4.6,No,298.02
117652,2023-06-20,Jaipur,Rajasthan,Tool,1,COD,Standard,453,5.0,430.34999999999997,430.34999999999997,6,3.5,No,131.68
